met_s,mission_phase,mode_index,mode_holding,mode_flying,gate_id,gate_phase,crew_action,alt_m,speed_mps,srf_speed_mps,vspeed_mps,q_pa,mach,downrange_m,mass_kg,accel_g,thrust_n,att_err_deg,rate_cmd_rads,throttle,torque_cmd,rcs_on,trans_x,trans_y,trans_z,att_point_deg,att_rate_cmd,att_rate_meas,act_pitch,act_yaw,act_roll,ctrl_tq_pitch,ctrl_tq_yaw,rate_pitch_dps,rate_roll_dps,rate_yaw_dps,ctrl_tq_roll,moi_pitch,moi_roll,moi_yaw,rcs_thrust_n,ap_km,pe_km,inc_deg,raan_deg,ullage_stab,clamp_frac,clamp_held,upfg_tgo_s,upfg_vgo_mps,pitch_deg,azimuth_deg,ascent_phase,boost_phase,boost_aoa_deg,engine_mode,ignite_alt_m,descent_speed_mps,rv_phase,lvlh_rx,lvlh_ry,lvlh_rz,rv_range_m,rv_burn_dv,dock_phase,dock_range_m,close_speed_mps,dock_hold,dep_phase,deorbit_phase,entry_phase,bank_deg,com_descent_mode,chute_phase,drogue,main,dv_planned_mps,dv_delivered_mps,dv_residual_mps,fdir_fault,fdir_recovery,fdir_abort,abort_mode,cal_thrust_n,cal_beta,cal_invI,cal_ld,steer_sign,ker_avail,ker_remain_dv,ker_final_dv,ker_cur_twr,ker_cur_thrust_n,steer_loss_mps,grav_loss_mps,drag_loss_mps,cal_kaero,cal_kaero_p,qalpha_cap_deg,aero_ang_accel,aoa_signed_deg,rcsbal_torque_naive,rcsbal_torque_resid,rcsbal_force_frac,cc_dsigma_deg,cc_slope_m_per_rad,warp_rate,eng_ignited,eng_flameout,mmh_frac,nto_frac,skin_temp_frac,rcs_geo_pitch,rcs_geo_yaw,rcs_geo_roll,app_pitch,app_yaw,app_roll,app_tx,app_ty,app_tz,rcs_pulse_att,rcs_pulse_trans,acc_int_s,acc_att_s,acc_trans_s,acc_both_s,acc_none_s,acc_att_imp,acc_trans_imp,acc_both_imp,acc_req_att,acc_app_att,acc_req_trans,acc_app_trans
0,-,0,0,0,,,,58643.852878,2164.16978,1900.923676,1005.252821,0,0,,85121.575654,0,0,2.122211,-0.021788,0,,1,0,0,0,177.8778,-0.021788,-0.010334,1,-1,0.008862,398.981421,335.697027,-0.592109,0.111706,0.351349,266.384937,15230.897461,151.738617,15230.90332,92969.0063,114.807245,-6174.771721,46.4522,354.772818,1,,0,,,,,,EntryBurn,0,0,3510.489099,-1005.252822,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.530488,,,,,,,,,,,,,,,,,,,,,,,
0.24,-,0,0,0,,,,58904.76192,2162.142742,1898.725293,1002.42327,663.204904,5.988852,,85114.096224,0.775983,0,2.171787,-0.022028,0,,1,0,0,0,177.828218,-0.022028,-0.009915,1,-1,0.024867,398.339513,335.530509,-0.568085,0.313635,0.271766,266.585515,15226.681641,151.760925,15226.740234,301255.722046,114.751472,-6174.925283,46.449617,354.769689,1,,0,,,,,,EntryBurn,0,0,3507.294843,-1002.42327,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.531494,,,,,,,,,,,,,,,,,,,,,,,
0.52,-,0,0,0,,,,59164.977778,2160.997025,1897.414682,1000.035091,641.628908,5.994101,,85106.440008,0.136246,0,2.376927,-0.023038,0,,1,0,0,0,177.62306,-0.023038,-0.02252,0.158379,1,0.062937,397.081303,334.155444,-1.290298,0.792847,0.061647,266.24287,15222.675781,151.746048,15222.719727,308349.318504,114.748198,-6174.91833,46.449371,354.769299,1,,0,,,,,,EntryBurn,0,0,3504.495891,-1000.035091,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.533447,,,,,,,,,,,,,,,,,,,,,,,
0.76,-,0,0,0,,,,59424.563936,2159.854596,1896.107282,997.655701,620.865029,5.999971,,85098.37538,0.016296,0,2.438935,-0.023289,0,,1,0,0,0,177.561056,-0.023289,-0.018622,1,-1,0.061081,395.546733,333.842389,-1.066938,0.772022,0.781517,267.08999,15219.280273,151.72496,15219.257813,303591.156006,114.745887,-6174.912085,46.448978,354.768894,1,,0,,,,,,EntryBurn,0,0,3501.676594,-997.655701,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.534857,,,,,,,,,,,,,,,,,,,,,,,
1.04,-,0,0,0,,,,59683.513607,2158.715723,1894.802476,995.294491,600.759398,6.005889,,85090.338647,0.017496,0,2.795308,-0.025004,0,,1,0,0,0,177.204702,-0.025004,-0.018386,1,-1,0.045891,397.116789,331.984733,-1.053439,0.580303,0.153535,267.175103,15216.192383,151.69957,15216.222656,302707.519531,114.745557,-6174.907508,46.448155,354.767785,1,,0,,,,,,EntryBurn,0,0,3498.871402,-995.29449,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.536173,,,,,,,,,,,,,,,,,,,,,,,
1.3,-,0,0,0,,,,59941.838973,2157.579288,1893.498977,992.919796,581.280756,6.011841,,85082.976997,0.019135,0,3.097572,-0.02608,0,,1,0,0,0,176.902447,-0.02608,-0.034682,-1,-1,0.098412,392.108546,332.973472,-1.987158,1.259358,1.422945,270.290667,15209.742188,151.65329,15209.751953,280542.640686,114.743734,-6174.901387,46.447331,354.766759,1,,0,,,,,,EntryBurn,0,0,3496.08849,-992.919796,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.537359,,,,,,,,,,,,,,,,,,,,,,,
1.54,-,0,0,0,,,,60199.526608,2156.439764,1892.193319,990.552353,562.403319,6.017809,,85075.13231,0.018475,0,3.457857,-0.027385,0,,1,0,0,0,176.542152,-0.027385,-0.02492,0.76425,-1,0.146789,391.250537,332.834778,-1.427821,1.899074,0.994131,273.245586,15204.588867,151.643814,15204.604492,304357.409477,114.742662,-6174.89731,46.446495,354.765802,1,,0,,,,,,EntryBurn,0,0,3493.279962,-990.552354,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.536965,,,,,,,,,,,,,,,,,,,,,,,
1.82,-,0,0,0,,,,60456.670345,2155.337289,1890.944135,988.288166,544.135288,6.023907,,85067.091286,0.023227,0,3.740074,-0.028035,0,,1,0,0,0,176.259937,-0.028035,-0.014694,1,-1,0.159078,384.475256,332.276437,-0.841892,2.076477,0.444342,275.765437,15200.070313,151.685425,15200.134766,303919.258118,114.752982,-6174.8962,46.447669,354.767181,1,,0,,,,,,EntryBurn,0,0,3490.553028,-988.288166,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.538138,,,,,,,,,,,,,,,,,,,,,,,
2.08,-,0,0,0,,,,60713.181459,2153.766207,1889.194378,985.639799,526.395712,6.029756,,85059.022844,0.118103,0,3.926438,-0.028341,0,,1,0,0,0,176.073572,-0.028341,-0.025722,0.841346,-1,0.191921,377.522373,331.988071,-1.473769,2.525378,0.769541,277.870317,15199.006836,151.62085,15199.047852,302592.597008,114.719584,-6174.964988,46.445041,354.763907,1,,0,,,,,,EntryBurn,0,0,3487.45576,-985.639799,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.53891,,,,,,,,,,,,,,,,,,,,,,,
2.32,-,0,0,0,,,,60968.937978,2149.998032,1885.269404,982.126663,508.226694,6.029665,,85050.979674,0.781873,0,4.035827,-0.028669,0,,1,0,0,0,175.964179,-0.028669,-0.009135,1,-1,0.123777,372.775356,332.038999,-0.523377,1.638872,0.337752,279.527608,15193.552734,151.579193,15193.582031,303613.572121,114.583722,-6175.461234,46.439584,354.757191,0.25,,0,,,,,,EntryBurn,0,0,3483.530342,-982.126663,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.540024,,,,,,,,,,,,,,,,,,,,,,,
2.6,-,0,0,0,,,,61223.522369,2146.107026,1881.138037,978.131607,490.202652,6.026544,,85043.113053,1.116331,0,4.673332,-0.030054,0,,1,0,0,0,175.32667,-0.030054,-0.070831,-1,1,0.288239,359.32928,331.774297,-4.05831,3.843469,2.814989,281.592477,15191.37207,151.624634,15191.451172,301696.667671,114.395879,-6175.934404,46.42625,354.740483,0.25,,0,,,,,,EntryBurn,0,0,3479.142933,-978.131608,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.54112,,,,,,,,,,,,,,,,,,,,,,,
2.86,-,0,0,0,,,,61476.536817,2142.299139,1877.063554,973.968965,472.826717,6.023373,,85034.807742,1.109331,0,6.953164,-0.032903,0,,1,0,0,0,173.046837,-0.032903,-0.205028,-1,1,0.724248,292.650172,327.711354,-11.747226,9.741171,6.201124,283.861026,15187.313477,151.531097,15187.318359,327465.567589,114.191195,-6176.37014,46.411759,354.7224,0.25,,0,,,,,,EntryBurn,0,0,3474.55367,-973.968964,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.543868,,,,,,,,,,,,,,,,,,,,,,,
3.1,-,0,0,0,,,,61727.782577,2139.766841,1874.304342,970.592327,456.257162,6.021337,,85026.021302,0.771744,0,11.519436,-0.028159,0,,1,0,0,0,168.480575,-0.028159,-0.300025,-1,1,1,213.748217,319.021141,-17.190142,15.920141,8.527877,292.011611,15181.55957,151.532455,15181.605469,332759.90963,114.076475,-6176.589829,46.403426,354.712079,0.25,,0,,,,,,EntryBurn,0,0,3470.678309,-970.592327,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.542722,,,,,,,,,,,,,,,,,,,,,,,
3.36,-,0,0,0,,,,61978.247636,2138.637553,1873.02153,968.258054,441.307749,6.026418,,85017.198384,0.049226,0,16.389226,-0.02618,0,,1,0,0,0,163.610779,-0.02618,-0.299232,-1,1,1,155.328014,310.573885,-17.144714,16.223837,8.126552,315.512273,15175.724609,151.529129,15175.789063,332755.651474,114.07894,-6176.590978,46.404159,354.712996,0.25,,0,,,,,,EntryBurn,0,0,3467.798847,-968.258053,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.539977,,,,,,,,,,,,,,,,,,,,,,,
3.64,-,0,0,0,,,,62228.120424,2137.511266,1871.740063,965.910578,426.934587,6.032155,,85008.374631,0.012903,0,21.066589,-0.02618,0,,1,0,0,0,158.933421,-0.02618,-0.29124,-1,1,1,103.980148,300.684867,-16.68684,16.675018,6.613764,329.844192,15170.68457,151.521362,15170.709961,332923.092842,114.079978,-6176.590514,46.404802,354.713715,0.25,,0,,,,,,EntryBurn,0,0,3464.901881,-965.910578,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.538118,,,,,,,,,,,,,,,,,,,,,,,
3.9,-,0,0,0,,,,62477.428812,2136.384289,1870.456039,963.547061,413.020032,6.037861,,84999.549448,0.010137,0,25.753407,-0.02618,0,,1,0,0,0,154.246614,-0.02618,-0.298642,-1,1,1,70.807675,290.68291,-17.110945,16.903587,6.497879,337.212069,15166.708008,151.43631,15166.69043,333031.396866,114.07928,-6176.589014,46.405326,354.71437,0.260923,,0,,,,,,EntryBurn,0,0,3461.984778,-963.547061,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.536831,,,,,,,,,,,,,,,,,,,,,,,
4.14,-,0,0,0,,,,62726.166566,2135.254819,1869.167535,961.166935,399.549961,6.043526,,84990.725815,0.011113,0,30.265863,-0.02618,0,,1,0,0,0,149.734153,-0.02618,-0.293786,-1,1,1,170.819532,281.114566,-16.832687,17.591381,4.892235,261.986386,15163.12207,151.447281,15163.138672,332938.542366,114.076785,-6176.586856,46.405706,354.714928,0.463409,,0,,,,,,EntryBurn,0,0,3459.046968,-961.166935,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.536499,,,,,,,,,,,,,,,,,,,,,,,
4.42,-,0,0,0,,,,62974.326271,2134.120191,1867.871886,958.769824,386.510241,6.049142,,84981.901705,0.015394,0,34.704218,-0.039226,0,,1,0,0,0,145.295797,-0.039226,-0.294426,-1,1,1,297.296389,273.554466,-16.869394,17.716555,4.388145,146.451613,15158.162109,151.408829,15158.197266,332802.534103,114.072445,-6176.58464,46.405922,354.715115,0.672476,,0,,,,,,EntryBurn,0,0,3456.087538,-958.769825,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.537444,,,,,,,,,,,,,,,,,,,,,,,
4.68,-,0,0,0,,,,63221.940049,2132.977781,1866.56671,956.35587,373.886021,6.0547,,84973.07688,0.021155,0,39.083171,-0.044726,0,,1,0,0,0,140.916841,-0.044726,-0.286377,-1,1,1,338.850937,267.940692,-16.408203,18.083376,3.49582,99.302001,15152.458984,151.405472,15152.496094,332985.019684,114.066286,-6176.583007,46.40599,354.715199,0.879773,,0,,,,,,EntryBurn,0,0,3453.106437,-956.35587,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.538491,,,,,,,,,,,,,,,,,,,,,,,
4.94,-,0,0,0,,,,63468.983462,2131.825618,1865.250219,953.925793,361.664542,6.060191,,84964.252532,0.027304,0,43.257694,-0.046938,0,,1,0,0,0,136.742302,-0.046938,-0.279662,-1,1,1,355.503817,263.944031,-16.023428,18.237488,2.835739,112.734733,15147.880859,151.331085,15147.885742,332892.961502,114.058375,-6176.582508,46.405912,354.715102,1,,0,,,,,,EntryBurn,0,0,3450.10427,-953.925793,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.539422,,,,,,,,,,,,,,,,,,,,,,,
5.18,-,0,0,0,,,,63715.463103,2130.662334,1863.921323,951.480762,349.831784,6.06561,,84955.420196,0.033484,0,47.459443,-0.047849,0,,1,0,0,0,132.540558,-0.047849,-0.279466,-1,1,1,362.308432,261.45021,-16.012209,18.541979,2.154871,150.268524,15143.842773,151.404495,15143.821289,332805.64785,114.048844,-6176.583596,46.405705,354.714927,1,,0,,,,,,EntryBurn,0,0,3447.081892,-951.480762,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.54006,,,,,,,,,,,,,,,,,,,,,,,
5.44,-,0,0,0,,,,63961.38292,2129.487267,1862.579714,949.022467,338.375071,6.070953,,84946.595609,0.039384,0,51.459791,-0.047932,0,,1,0,0,0,128.540218,-0.047932,-0.276911,-1,1,1,362.814876,260.390248,-15.865806,18.825834,0.868011,193.912888,15138.705078,151.304901,15138.772461,332716.765404,114.037878,-6176.586613,46.405399,354.714545,1,,0,,,,,,EntryBurn,0,0,3444.041589,-949.022466,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.541566,,,,,,,,,,,,,,,,,,,,,,,
5.72,-,0,0,0,,,,64206.748483,2128.299687,1861.224935,946.552311,327.280805,6.076218,,84937.769473,0.044977,0,55.401791,-0.047276,0,,1,0,0,0,124.59822,-0.047276,-0.265942,-1,1,1,357.733835,260.691156,-15.237377,19.62294,0.170511,237.232096,15133.90918,151.345795,15133.913086,332771.725655,114.025626,-6176.591882,46.405012,354.713977,1,,0,,,,,,EntryBurn,0,0,3440.983836,-946.552312,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.543198,,,,,,,,,,,,,,,,,,,,,,,
5.98,-,0,0,0,,,,64451.550571,2127.100434,1859.858198,944.072573,316.537024,6.081406,,84928.943098,0.050006,0,59.315251,-0.045138,0,,1,0,0,0,120.684739,-0.045138,-0.27032,-1,1,1,341.456141,257.439917,-15.488187,19.733133,-0.733827,277.164955,15129.442383,151.333054,15129.453125,333120.293617,114.012344,-6176.59945,46.404579,354.713436,1,,0,,,,,,EntryBurn,0,0,3437.910828,-944.072573,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.544948,,,,,,,,,,,,,,,,,,,,,,,
6.22,-,0,0,0,,,,64695.785339,2125.889415,1858.479662,941.584743,306.137664,6.086583,,84920.118153,0.054607,0,63.126539,-0.040858,0,,1,0,0,0,116.873446,-0.040858,-0.262973,-1,-0.691396,1,309.016017,254.398701,-15.067266,20.256653,-2.010725,311.304513,15126.292969,151.307465,15126.293945,332743.353844,113.998185,-6176.609496,46.404122,354.712946,1,,0,,,,,,EntryBurn,0,0,3434.824023,-941.584744,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.546792,,,,,,,,,,,,,,,,,,,,,,,
6.5,-,0,0,0,,,,64939.481129,2124.68435,1857.106618,939.13164,296.0869,6.091929,,84911.569893,0.050954,0,66.818402,-0.033636,0,,1,0,0,0,113.181594,-0.033636,-0.251223,-1,-1,1,254.295549,257.098574,-14.394026,20.338684,-2.186571,387.92302,15120.543945,151.227524,15120.584961,332674.93248,113.987661,-6176.622311,46.40311,354.711597,1,,0,,,,,,EntryBurn,0,0,3431.782306,-939.13164,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.54872,,,,,,,,,,,,,,,,,,,,,,,
6.76,-,0,0,0,,,,65182.66086,2123.485465,1855.740209,936.702014,286.372918,6.097475,,84903.196394,0.045609,0,70.396279,-0.026765,0,,1,0,0,0,109.603721,-0.026765,-0.257325,-1,-1,0.95053,202.28749,261.925547,-14.743623,19.014925,-2.6657,421.323977,15116.085938,151.219299,15116.116211,315588.707924,113.979593,-6176.636651,46.401859,354.710031,1,,0,,,,,,EntryBurn,0,0,3428.768271,-936.702015,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.550706,,,,,,,,,,,,,,,,,,,,,,,
7,-,0,0,0,,,,65425.341668,2122.284175,1854.372459,934.271724,276.981718,6.103182,,84894.853532,0.04564,0,73.867381,-0.02618,0,,1,0,0,0,106.132618,-0.02618,-0.246709,-1,-1,0.965364,177.425593,267.574955,-14.135357,19.171608,-2.797522,418.234291,15111.378906,151.20694,15111.357422,314719.099998,113.971442,-6176.652021,46.400738,354.708711,1,,0,,,,,,EntryBurn,0,0,3425.749531,-934.271724,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.55272,,,,,,,,,,,,,,,,,,,,,,,
7.28,-,0,0,0,,,,65667.518161,2121.081995,1853.004967,931.841395,267.902037,6.109033,,84886.495769,0.045583,0,77.203988,-0.026631,0,,1,0,0,0,102.796021,-0.026631,-0.237125,-1,-1,0.972807,201.158203,273.607511,-13.586288,18.60622,-3.088655,402.669191,15107.09082,151.159973,15107.108398,315750.184059,113.963281,-6176.668131,46.399764,354.707409,1,,0,,,,,,EntryBurn,0,0,3422.724086,-931.841395,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.554742,,,,,,,,,,,,,,,,,,,,,,,
7.52,-,0,0,0,,,,65909.181529,2119.880511,1851.639236,929.411575,259.124102,6.115016,,84878.145993,0.045254,0,80.421849,-0.031383,0,,1,0,0,0,99.57816,-0.031383,-0.234647,-1,-1,0.959119,236.968666,279.936329,-13.444278,17.360655,-3.667407,381.111227,15101.885742,151.17421,15101.93457,315870.79525,113.955174,-6176.684666,46.39893,354.706447,1,,0,,,,,,EntryBurn,0,0,3419.694341,-929.411575,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.556752,,,,,,,,,,,,,,,,,,,,,,,
7.8,-,0,0,0,,,,66150.337935,2118.68072,1850.276271,926.982381,250.637823,6.121121,,84869.792879,0.044706,0,83.388547,-0.036169,0,,1,0,0,0,96.611455,-0.036169,-0.231767,-1,-1,1,273.03162,242.590148,-13.279243,17.026615,-3.689326,355.716724,15097.623047,151.138412,15097.647461,315820.918083,113.947138,-6176.701404,46.398242,354.705502,1,,0,,,,,,EntryBurn,0,0,3416.659257,-926.982381,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.558733,,,,,,,,,,,,,,,,,,,,,,,
8.04,-,0,0,0,,,,66390.972374,2117.484115,1848.917415,924.55389,242.433986,6.127338,,84861.421406,0.043854,0,86.183097,-0.04058,0,,1,0,0,0,93.81691,-0.04058,-0.221507,-1,-1,1,306.279467,128.276468,-12.691422,16.52006,-4.16762,327.478043,15095.068359,151.133118,15095.083008,315879.392624,113.939181,-6176.718006,46.397686,354.704889,1,,0,,,,,,EntryBurn,0,0,3413.61791,-924.553891,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.560667,,,,,,,,,,,,,,,,,,,,,,,
8.32,-,0,0,0,,,,66631.068477,2116.291404,1847.563272,922.125999,234.50313,6.133654,,84853.046,0.042914,0,88.911621,-0.044511,0,,1,0,0,0,91.088386,-0.044511,-0.21729,-1,-1,1,335.865654,87.662293,-12.449811,15.731592,-4.232708,297.052232,15091.469727,151.121628,15091.470703,316029.920578,113.931299,-6176.734295,46.397252,354.704261,1,,0,,,,,,EntryBurn,0,0,3410.570965,-922.125999,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.562545,,,,,,,,,,,,,,,,,,,,,,,
8.58,-,0,0,0,,,,66870.627035,2115.103108,1846.214318,919.698524,226.836066,6.140057,,84844.671786,0.041902,0,91.418967,-0.047939,0,,1,0,0,0,88.58103,-0.047939,-0.207332,-1,-1,1,361.558714,67.057845,-11.879275,15.335257,-4.101363,265.14308,15084.15332,151.108566,15084.152344,316096.782684,113.923465,-6176.750133,46.396939,354.703868,1,,0,,,,,,EntryBurn,0,0,3407.519176,-919.698524,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.564272,,,,,,,,,,,,,,,,,,,,,,,
8.84,-,0,0,0,,,,67109.634629,2113.919099,1844.870305,917.270926,219.423745,6.146534,,84836.299956,0.04107,0,93.831679,-0.050846,0,,1,0,0,0,86.168322,-0.050846,-0.196518,-1,-1,1,383.395479,52.958718,-11.259642,14.821797,-4.134955,232.276692,15080.538086,151.115768,15080.572266,315497.140884,113.915631,-6176.765497,46.396732,354.703609,1,,0,,,,,,EntryBurn,0,0,3404.461394,-917.270925,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.565888,,,,,,,,,,,,,,,,,,,,,,,
9.1,-,0,0,0,,,,67348.079285,2112.739919,1843.53156,914.842912,212.256863,6.153068,,84827.925026,0.040337,0,95.974069,-0.053274,0,,1,0,0,0,84.025933,-0.053274,-0.202216,-1,-1,1,401.564258,45.640781,-11.586123,14.659881,-4.325772,198.784098,15075.40625,151.11377,15075.438477,315421.652794,113.907768,-6176.780232,46.396605,354.70345,1,,0,,,,,,EntryBurn,0,0,3401.396899,-914.842912,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.567394,,,,,,,,,,,,,,,,,,,,,,,
9.34,-,0,0,0,,,,67585.966971,2111.565904,1842.198424,912.41446,205.327252,6.159645,,84819.551766,0.039577,0,98.042914,-0.055226,0,,1,0,0,0,81.957083,-0.055226,-0.184827,-1,-1,1,416.16281,43.343912,-10.589804,13.889086,-4.654431,165.20009,15071.396484,151.048782,15071.433594,315843.963623,113.899874,-6176.79426,46.396561,354.703478,1,,0,,,,,,EntryBurn,0,0,3398.325968,-912.41446,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.568763,,,,,,,,,,,,,,,,,,,,,,,
9.62,-,0,0,0,,,,67823.269512,2110.397086,1840.870649,909.985161,198.626096,6.166253,,84811.175168,0.038937,0,99.879669,-0.056527,0,,1,0,0,0,80.120328,-0.056527,-0.174419,-1,-1,1,427.42961,43.217358,-9.99346,12.943748,-4.748895,131.968151,15068.621094,151.029709,15068.667969,315448.265076,113.891913,-6176.807533,46.396558,354.703391,1,,0,,,,,,EntryBurn,0,0,3395.248456,-909.985161,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.570047,,,,,,,,,,,,,,,,,,,,,,,
9.88,-,0,0,0,,,,68059.988528,2109.233558,1839.54834,907.555071,192.145424,6.172876,,84802.798808,0.038307,0,101.58429,-0.048081,0,,1,0,0,0,78.415716,-0.048081,-0.172584,-1,-1,1,435.574393,46.814519,-9.88833,12.916862,-4.686487,99.397533,15062.651367,150.98317,15062.65625,315839.78653,113.883885,-6176.82004,46.3966,354.703443,1,,0,,,,,,EntryBurn,0,0,3392.163884,-907.555071,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.571244,,,,,,,,,,,,,,,,,,,,,,,
10.12,-,0,0,0,,,,68296.104992,2108.074963,1838.231014,905.123811,185.876558,6.179496,,84794.42364,0.037846,0,103.151595,-0.037679,0,,1,0,0,0,76.84841,-0.037679,-0.167923,-1,-1,1,440.868266,53.248088,-9.621276,12.073231,-4.558401,67.747603,15057.298828,150.960968,15057.299805,315971.608162,113.875751,-6176.831827,46.396666,354.70361,1,,0,,,,,,EntryBurn,0,0,3389.071854,-905.123811,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.57235,,,,,,,,,,,,,,,,,,,,,,,
10.4,-,0,0,0,,,,68531.630321,2106.921149,1836.918493,902.691377,179.811811,6.186101,,84786.046088,0.037568,0,104.561964,-0.023116,0,,1,0,0,0,75.438037,-0.023116,-0.155652,-1,-1,1,443.630194,60.380705,-8.918204,11.553266,-4.996737,37.342092,15052.339844,150.946945,15052.37793,316138.820648,113.867522,-6176.842932,46.396751,354.703633,1,,0,,,,,,EntryBurn,0,0,3385.97242,-902.691378,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.573361,,,,,,,,,,,,,,,,,,,,,,,
10.66,-,0,0,0,,,,68766.541334,2105.771966,1835.610568,900.257823,173.943296,6.192673,,84777.671397,0.037327,0,105.784781,0.017444,0,,1,0,0,0,74.215221,0.017444,-0.143905,-1,-1,1,444.147466,67.765054,-8.245154,10.609369,-4.714588,14.266862,15048.017578,150.889404,15048.017578,315654.878616,113.859194,-6176.853398,46.396843,354.703748,1,,0,,,,,,EntryBurn,0,0,3382.86604,-900.257822,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.574282,,,,,,,,,,,,,,,,,,,,,,,
