met_s,mission_phase,mode_index,mode_holding,mode_flying,gate_id,gate_phase,crew_action,alt_m,speed_mps,srf_speed_mps,vspeed_mps,q_pa,mach,downrange_m,mass_kg,accel_g,thrust_n,att_err_deg,rate_cmd_rads,throttle,torque_cmd,rcs_on,trans_x,trans_y,trans_z,att_point_deg,att_rate_cmd,att_rate_meas,act_pitch,act_yaw,act_roll,ctrl_tq_pitch,ctrl_tq_yaw,rate_pitch_dps,rate_roll_dps,rate_yaw_dps,ctrl_tq_roll,moi_pitch,moi_roll,moi_yaw,rcs_thrust_n,ap_km,pe_km,inc_deg,raan_deg,ullage_stab,clamp_frac,clamp_held,upfg_tgo_s,upfg_vgo_mps,pitch_deg,azimuth_deg,ascent_phase,boost_phase,boost_aoa_deg,engine_mode,ignite_alt_m,descent_speed_mps,rv_phase,lvlh_rx,lvlh_ry,lvlh_rz,rv_range_m,rv_burn_dv,dock_phase,dock_range_m,close_speed_mps,dock_hold,dep_phase,deorbit_phase,entry_phase,bank_deg,com_descent_mode,chute_phase,drogue,main,dv_planned_mps,dv_delivered_mps,dv_residual_mps,fdir_fault,fdir_recovery,fdir_abort,abort_mode,cal_thrust_n,cal_beta,cal_invI,cal_ld,steer_sign,ker_avail,ker_remain_dv,ker_final_dv,ker_cur_twr,ker_cur_thrust_n,steer_loss_mps,grav_loss_mps,drag_loss_mps,cal_kaero,cal_kaero_p,qalpha_cap_deg,aero_ang_accel,aoa_signed_deg,rcsbal_torque_naive,rcsbal_torque_resid,rcsbal_force_frac,cc_dsigma_deg,cc_slope_m_per_rad,warp_rate,eng_ignited,eng_flameout,mmh_frac,nto_frac,skin_temp_frac,rcs_geo_pitch,rcs_geo_yaw,rcs_geo_roll,app_pitch,app_yaw,app_roll,app_tx,app_ty,app_tz,rcs_pulse_att,rcs_pulse_trans,acc_int_s,acc_att_s,acc_trans_s,acc_both_s,acc_none_s,acc_att_imp,acc_trans_imp,acc_both_imp,acc_req_att,acc_app_att,acc_req_trans,acc_app_trans
118623.455272,PHASING,8,0,1,None,Holding,0,358190.399521,7697.500594,7396.700158,-10.934599,0,0,11100214.230747,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.389546,,,,,,,,,,,,,,,,,,,,,,,
118823.455272,PHASING,8,0,1,None,Holding,0,356072.590061,7699.922733,7397.188021,-10.150054,0,0,9852078.852968,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.3876,,,,,,,,,,,,,,,,,,,,,,,
118823.455272,PHASING,8,0,1,None,Holding,0,354165.558392,7702.104408,7398.086532,-8.835454,0,0,8591711.145031,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.398732,,,,,,,,,,,,,,,,,,,,,,,
119223.455272,PHASING,8,0,1,None,Holding,0,352568.870408,7703.931309,7399.558259,-7.058376,0,0,7330234.624807,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.40884,,,,,,,,,,,,,,,,,,,,,,,
119223.455272,PHASING,8,0,1,None,Holding,0,351366.184901,7705.307496,7401.590859,-4.9117,0,0,6081327.429208,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.50443,,,,,,,,,,,,,,,,,,,,,,,
119623.455272,PHASING,8,0,1,None,Holding,0,350620.610697,7706.160564,7403.984219,-2.507273,0,0,4867504.235229,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.558254,,,,,,,,,,,,,,,,,,,,,,,
119823.455272,PHASING,8,0,1,None,Holding,0,350371.286009,7706.445574,7406.380345,0.028736,0,0,3735506.585706,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.585835,,,,,,,,,,,,,,,,,,,,,,,
120023.455272,PHASING,8,0,1,None,Holding,0,350631.522707,7706.147503,7408.330367,2.563354,0,0,2799149.701519,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.615999,,,,,,,,,,,,,,,,,,,,,,,
120223.455272,PHASING,8,0,1,None,Holding,0,351387.305433,7705.282063,7409.384919,4.963368,0,0,2321155.229548,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.626072,,,,,,,,,,,,,,,,,,,,,,,
120423.455272,PHASING,8,0,1,None,Holding,0,352599.161843,7703.894843,7409.189198,7.103029,0,0,2578749.584546,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.644819,,,,,,,,,,,,,,,,,,,,,,,
120623.455272,PHASING,8,0,1,None,Holding,0,354203.470587,7702.058826,7407.562925,8.870552,0,0,3413161.857831,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.653966,,,,,,,,,,,,,,,,,,,,,,,
120823.455272,PHASING,8,0,1,None,Holding,0,356116.157704,7699.870426,7404.548587,10.173776,0,0,4517308.995823,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.649178,,,,,,,,,,,,,,,,,,,,,,,
121023.455272,PHASING,8,0,1,None,Holding,0,358237.323697,7697.444298,7400.417672,10.9457,0,0,5738530.850828,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.653468,,,,,,,,,,,,,,,,,,,,,,,
121223.455272,PHASING,8,0,1,None,Holding,0,360456.215637,7694.907216,7395.632964,11.146828,0,0,7016275.218007,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.643488,,,,,,,,,,,,,,,,,,,,,,,
121423.455272,PHASING,8,0,1,None,Holding,0,362657.424571,7692.391373,7390.773655,10.768016,0,0,8324374.477189,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.633788,,,,,,,,,,,,,,,,,,,,,,,
121623.455272,PHASING,8,0,1,None,Holding,0,364726.486151,7690.027477,7386.437458,9.82998,0,0,9649848.678315,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.639225,,,,,,,,,,,,,,,,,,,,,,,
121823.455272,PHASING,8,0,1,None,Holding,0,366555.942996,7687.937996,7383.138623,8.382396,0,0,10985195.292149,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.63419,,,,,,,,,,,,,,,,,,,,,,,
122023.455272,PHASING,8,0,1,None,Holding,0,368051.056295,7686.230905,7381.22177,6.500932,0,0,12325089.372212,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.636099,,,,,,,,,,,,,,,,,,,,,,,
122223.455272,PHASING,8,0,1,None,Holding,0,369134.380139,7684.994227,7380.808366,4.283238,0,0,13664379.170702,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.635683,,,,,,,,,,,,,,,,,,,,,,,
122423.455272,PHASING,8,0,1,None,Holding,0,369750.007565,7684.291618,7381.786061,1.844484,0,0,14995685.950597,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.632353,,,,,,,,,,,,,,,,,,,,,,,
122623.455272,PHASING,8,0,1,None,Holding,0,369866.060388,7684.159207,7383.842292,-0.689665,0,0,16303625.013392,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.550587,,,,,,,,,,,,,,,,,,,,,,,
122823.455272,PHASING,8,0,1,None,Holding,0,369476.820616,7684.603798,7386.53452,-3.187969,0,0,17542813.754257,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.502269,,,,,,,,,,,,,,,,,,,,,,,
123023.455272,PHASING,8,0,1,None,Holding,0,368602.199052,7685.602537,7389.382153,-5.521798,0,0,18519041.395322,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.465383,,,,,,,,,,,,,,,,,,,,,,,
123223.455272,PHASING,8,0,1,None,Holding,0,367287.559033,7687.104046,7391.96121,-7.570305,0,0,18538244.371583,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.452491,,,,,,,,,,,,,,,,,,,,,,,
123423.455272,PHASING,8,0,1,None,Holding,0,365600.687449,7689.030967,7393.982644,-9.227191,0,0,17572479.288935,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.439061,,,,,,,,,,,,,,,,,,,,,,,
123623.455272,PHASING,8,0,1,None,Holding,0,363628.911007,7691.283831,7395.338988,-10.40609,0,0,16324891.276355,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.417567,,,,,,,,,,,,,,,,,,,,,,,
123823.455272,PHASING,8,0,1,None,Holding,0,361474.377307,7693.746062,7396.110571,-11.045054,0,0,14999456.864162,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.391705,,,,,,,,,,,,,,,,,,,,,,,
124023.455272,PHASING,8,0,1,None,Holding,0,359249.104852,7696.289906,7396.530789,-11.10985,0,0,13643013.714925,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.386724,,,,,,,,,,,,,,,,,,,,,,,
124223.455272,PHASING,8,0,1,None,Holding,0,357068.814025,7698.782992,7396.918214,-10.59583,0,0,12270695.467724,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.391027,,,,,,,,,,,,,,,,,,,,,,,
124423.455272,PHASING,8,0,1,None,Holding,0,355047.369346,7701.095217,7397.59023,-9.528883,0,0,10888843.554614,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.406548,,,,,,,,,,,,,,,,,,,,,,,
124623.455272,PHASING,8,0,1,None,Holding,0,353290.301618,7703.105579,7398.7769,-7.963501,0,0,9500673.744852,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.415849,,,,,,,,,,,,,,,,,,,,,,,
124623.455272,PHASING,8,0,1,None,Holding,0,351889.577143,7704.708616,7400.55401,-5.981169,0,0,8108104.184677,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.509314,,,,,,,,,,,,,,,,,,,,,,,
125023.455272,PHASING,8,0,1,None,Holding,0,350918.520715,7705.820056,7402.810417,-3.685361,0,0,6712479.044597,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.555729,,,,,,,,,,,,,,,,,,,,,,,
125023.455272,PHASING,8,0,1,None,Holding,0,350427.972749,7706.381382,7405.257566,-1.196145,0,0,5314944.289008,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.596262,,,,,,,,,,,,,,,,,,,,,,,
125423.455272,PHASING,8,0,1,None,Holding,0,350443.706244,7706.363011,7407.47995,1.355879,0,0,3916822.085423,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.620946,,,,,,,,,,,,,,,,,,,,,,,
125623.455272,PHASING,8,0,1,None,Holding,0,350964.906475,7705.76591,7409.016396,3.836648,0,0,2520687.512085,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.627118,,,,,,,,,,,,,,,,,,,,,,,
125823.455272,PHASING,8,0,1,None,Holding,0,351964.284306,7704.621548,7409.455377,6.116187,0,0,1138806.739728,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.644079,,,,,,,,,,,,,,,,,,,,,,,
126023.455272,PHASING,8,0,1,None,Holding,0,353389.454446,7702.990171,7408.524573,8.075126,0,0,419591.718165,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.646076,,,,,,,,,,,,,,,,,,,,,,,
126223.455272,PHASING,8,0,1,None,Holding,0,355165.799238,7700.957529,7406.156076,9.61122,0,0,1729791.960261,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.642022,,,,,,,,,,,,,,,,,,,,,,,
126423.455272,PHASING,8,0,1,None,Holding,0,357200.307299,7698.630239,7402.513556,10.644907,0,0,3121230.971128,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.636146,,,,,,,,,,,,,,,,,,,,,,,
126623.455272,PHASING,8,0,1,None,Holding,0,359386.701527,7696.130069,7397.975322,11.123105,0,0,4518776.744012,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.630412,,,,,,,,,,,,,,,,,,,,,,,
126823.455272,PHASING,8,0,1,None,Holding,0,361610.909353,7693.587471,7393.075918,11.021829,0,0,5917336.448896,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.638375,,,,,,,,,,,,,,,,,,,,,,,
127023.455272,PHASING,8,0,1,None,Holding,0,363757.185961,7691.134724,7388.417119,10.34759,0,0,7315551.378131,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.635709,,,,,,,,,,,,,,,,,,,,,,,
127223.455272,PHASING,8,0,1,None,Holding,0,365714.128472,7688.89907,7384.565396,9.13645,0,0,8712803.64299,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.634911,,,,,,,,,,,,,,,,,,,,,,,
127423.455272,PHASING,8,0,1,None,Holding,0,367380.388263,7686.996175,7381.955781,7.451944,0,0,10108667.290337,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.641568,,,,,,,,,,,,,,,,,,,,,,,
127623.455272,PHASING,8,0,1,None,Holding,0,368669.6849,7685.524254,7380.820922,5.382244,0,0,11502695.294258,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.640013,,,,,,,,,,,,,,,,,,,,,,,
127823.455272,PHASING,8,0,1,None,Holding,0,369515.405972,7684.559131,7381.15911,3.034489,0,0,12894214.328746,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.635968,,,,,,,,,,,,,,,,,,,,,,,
128023.455272,PHASING,8,0,1,None,Holding,0,369873.790021,7684.150454,7382.747059,0.530007,0,0,14281936.404234,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.557009,,,,,,,,,,,,,,,,,,,,,,,
128223.455272,PHASING,8,0,1,None,Holding,0,369726.297096,7684.319228,7385.194042,-2.001912,0,0,15662902.508274,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.504504,,,,,,,,,,,,,,,,,,,,,,,
128423.455272,PHASING,8,0,1,None,Holding,0,369080.473217,7685.05678,7388.025615,-4.430481,0,0,17028603.614149,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.472564,,,,,,,,,,,,,,,,,,,,,,,
128623.455272,PHASING,8,0,1,None,Holding,0,367969.7453,7686.325185,7390.779437,-6.63026,0,0,18342621.289779,8700.73507,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,369.884554,350.371754,51.624769,0.008126,,,,,,,,,,,,,,Phasing,0,-663870.764451,0,663870.764451,0,,,,,,,,,,,,,,,,ResourceCritical,SafeMode,1,None,,,,,,1,0,0,0,0,,,,,,,,,,,,,,10000,0,0,0,0,0.453372,,,,,,,,,,,,,,,,,,,,,,,
