met_s,mission_phase,mode_index,mode_holding,mode_flying,gate_id,gate_phase,crew_action,alt_m,speed_mps,srf_speed_mps,vspeed_mps,q_pa,mach,downrange_m,mass_kg,accel_g,thrust_n,att_err_deg,rate_cmd_rads,throttle,torque_cmd,rcs_on,trans_x,trans_y,trans_z,att_point_deg,att_rate_cmd,att_rate_meas,act_pitch,act_yaw,act_roll,ctrl_tq_pitch,ctrl_tq_yaw,rate_pitch_dps,rate_roll_dps,rate_yaw_dps,ctrl_tq_roll,moi_pitch,moi_roll,moi_yaw,rcs_thrust_n,ap_km,pe_km,inc_deg,raan_deg,ullage_stab,clamp_frac,clamp_held,upfg_tgo_s,upfg_vgo_mps,pitch_deg,azimuth_deg,ascent_phase,boost_phase,boost_aoa_deg,engine_mode,ignite_alt_m,descent_speed_mps,rv_phase,lvlh_rx,lvlh_ry,lvlh_rz,rv_range_m,rv_burn_dv,dock_phase,dock_range_m,close_speed_mps,dock_hold,dep_phase,deorbit_phase,entry_phase,bank_deg,com_descent_mode,chute_phase,drogue,main,dv_planned_mps,dv_delivered_mps,dv_residual_mps,fdir_fault,fdir_recovery,fdir_abort,abort_mode,cal_thrust_n,cal_beta,cal_invI,cal_ld,steer_sign,ker_avail,ker_remain_dv,ker_final_dv,ker_cur_twr,ker_cur_thrust_n,steer_loss_mps,grav_loss_mps,drag_loss_mps,cal_kaero,cal_kaero_p,qalpha_cap_deg,aero_ang_accel,aoa_signed_deg,rcsbal_torque_naive,rcsbal_torque_resid,rcsbal_force_frac,cc_dsigma_deg,cc_slope_m_per_rad,warp_rate,eng_ignited,eng_flameout,mmh_frac,nto_frac,skin_temp_frac,rcs_geo_pitch,rcs_geo_yaw,rcs_geo_roll
38.219999,-,0,0,0,,,,89975.466651,2004.267894,1718.076803,649.591287,5.21374,6.199296,,84281.88771,0.001767,0,124.218495,6.642144,0,,1,0,0,0,55.781513,6.642144,0.407061,-1,1,0.027524,423604.907469,474338.526847,23.322893,46.226128,-0.98405,35089.39085,14918.118164,150.011108,14918.102539,0,113.527174,-6177.127433,46.330186,354.62211,1,,0,,,,,,EntryBurn,0,0,3038.08816,-649.591288,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.584123,,,
38.459999,-,0,0,0,,,,90146.448657,2003.460439,1717.135251,647.251796,5.05926,6.196733,,84281.88771,0.001736,0,122.272915,6.802467,0,,1,0,0,0,57.727085,6.802467,0.406092,-1,1,0.027426,423511.98355,474334.197441,23.267378,45.955257,1.537401,35022.580342,14920.921875,150.068604,14920.924805,0,113.527025,-6177.128239,46.33015,354.622148,1,,0,,,,,,EntryBurn,0,0,3034.575709,-647.251796,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.584093,,,
38.739999,-,0,0,0,,,,90316.847507,2002.655317,1716.19632,644.912261,4.909678,6.194152,,84281.88771,0.001782,0,120.599032,7.009812,0,,1,0,0,0,59.400967,7.009812,0.405709,-1,1,0.027293,423459.142047,474343.10976,23.245436,45.708683,2.593736,34983.052364,14917.160156,149.977646,14917.19043,0,113.526872,-6177.129097,46.330113,354.622018,1,,0,,,,,,EntryBurn,0,0,3031.050419,-644.912261,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.584065,,,
38.999999,-,0,0,0,,,,90486.586205,2001.852972,1715.26047,642.572768,4.76484,6.191549,,84281.88771,0.001781,0,119.351832,7.26625,0,,1,0,0,0,60.648171,7.26625,0.401273,-1,1,0.027637,423434.865243,474340.246064,22.991247,46.235416,4.554233,34952.500888,14920.567383,150.007858,14920.623047,0,113.526707,-6177.129916,46.33008,354.621975,1,,0,,,,,,EntryBurn,0,0,3027.512335,-642.572768,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.584041,,,
39.259999,-,0,0,0,,,,90655.610711,2001.053235,1714.327512,640.233243,4.624617,6.188921,,84281.88771,0.001787,0,118.559476,7.564905,0,,1,0,0,0,61.440535,7.564905,0.389064,-1,1,0.027361,423549.52603,474310.979881,22.291725,45.870094,6.84139,35028.796875,14919.472656,150.021362,14919.484375,0,113.526537,-6177.130727,46.330047,354.621932,1,,0,,,,,,EntryBurn,0,0,3023.9614,-640.233243,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.584018,,,
39.499999,-,0,0,0,,,,90823.836926,2000.256338,1713.397695,637.893776,4.48888,6.186266,,84281.88771,0.001714,0,118.215592,7.901861,0,,1,0,0,0,61.784406,7.901861,0.379174,-1,1,0.027581,423515.511473,474287.880313,21.725069,46.223278,9.213259,35007.216361,14919.09668,149.977173,14919.100586,0,113.52636,-6177.131487,46.330016,354.621977,1,,0,,,,,,EntryBurn,0,0,3020.398171,-637.893775,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.583991,,,
39.779999,-,0,0,0,,,,90991.241911,1999.462019,1712.470768,635.554329,4.357484,6.18358,,84281.88771,0.001719,0,118.186316,8.26787,0,,1,0,0,0,61.813687,8.26787,0.365011,-1,1,0.027309,423569.963469,474284.230514,20.91361,45.833397,10.941683,35066.576002,14919.689453,150.014252,14919.658203,0,113.526175,-6177.132252,46.329988,354.621857,1,,0,,,,,,EntryBurn,0,0,3016.821846,-635.554328,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.583957,,,
40.039999,-,0,0,0,,,,91157.758278,1998.670481,1711.546938,633.215175,4.230257,6.180826,,84281.88771,0.00167,0,118.559607,8.658638,0,,1,0,0,0,61.440401,8.658638,0.344816,-1,1,0.027454,423511.751315,474279.048986,19.756495,45.983517,12.763928,34987.225411,14919.894531,149.981018,14919.891602,0,113.526003,-6177.132996,46.329962,354.621823,1,,0,,,,,,EntryBurn,0,0,3013.232746,-633.215175,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.583914,,,
40.299999,-,0,0,0,,,,91323.326571,1997.881616,1710.62608,630.876022,4.106997,6.177938,,84281.88771,0.001596,0,119.423552,9.060409,0,,1,0,0,0,60.576447,9.060409,0.328193,-1,1,0.02773,423440.180572,474223.754655,18.80409,46.398289,14.139009,34941.864199,14919.220703,149.940125,14919.276367,0,113.525821,-6177.133724,46.329936,354.621791,1,,0,,,,,,EntryBurn,0,0,3009.630443,-630.876022,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.583864,,,
40.559999,-,0,0,0,,,,91487.95422,1997.095326,1709.708084,628.536754,3.987573,6.17491,,84281.88771,0.001639,0,120.618473,9.455524,0,,1,0,0,0,59.38153,9.455524,0.300232,-1,1,0.027398,423478.330155,474207.37514,17.202044,45.859913,15.478117,34970.869802,14918.832031,150.004852,14918.848633,0,113.525632,-6177.134449,46.32991,354.621758,1,,0,,,,,,EntryBurn,0,0,3006.015263,-628.536754,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.58381,,,
40.819999,-,0,0,0,,,,91651.599749,1996.311803,1708.79317,626.197499,3.871893,6.171745,,84281.88771,0.001632,0,122.184292,9.829093,0,,1,0,0,0,57.815715,9.829093,0.288017,-1,1,0.027517,423403.577665,474164.127276,16.502172,46.04
