met_s,mission_phase,mode_index,mode_holding,mode_flying,gate_id,gate_phase,crew_action,alt_m,speed_mps,srf_speed_mps,vspeed_mps,q_pa,mach,downrange_m,mass_kg,accel_g,thrust_n,att_err_deg,rate_cmd_rads,throttle,torque_cmd,rcs_on,trans_x,trans_y,trans_z,att_point_deg,att_rate_cmd,att_rate_meas,act_pitch,act_yaw,act_roll,ctrl_tq_pitch,ctrl_tq_yaw,rate_pitch_dps,rate_roll_dps,rate_yaw_dps,ctrl_tq_roll,moi_pitch,moi_roll,moi_yaw,rcs_thrust_n,ap_km,pe_km,inc_deg,raan_deg,ullage_stab,clamp_frac,clamp_held,upfg_tgo_s,upfg_vgo_mps,pitch_deg,azimuth_deg,ascent_phase,boost_phase,boost_aoa_deg,engine_mode,ignite_alt_m,descent_speed_mps,rv_phase,lvlh_rx,lvlh_ry,lvlh_rz,rv_range_m,rv_burn_dv,dock_phase,dock_range_m,close_speed_mps,dock_hold,dep_phase,deorbit_phase,entry_phase,bank_deg,com_descent_mode,chute_phase,drogue,main,dv_planned_mps,dv_delivered_mps,dv_residual_mps,fdir_fault,fdir_recovery,fdir_abort,abort_mode,cal_thrust_n,cal_beta,cal_invI,cal_ld,steer_sign,ker_avail,ker_remain_dv,ker_final_dv,ker_cur_twr,ker_cur_thrust_n,steer_loss_mps,grav_loss_mps,drag_loss_mps,cal_kaero,cal_kaero_p,qalpha_cap_deg,aero_ang_accel,aoa_signed_deg,rcsbal_torque_naive,rcsbal_torque_resid,rcsbal_force_frac,cc_dsigma_deg,cc_slope_m_per_rad,warp_rate,eng_ignited,eng_flameout,mmh_frac,nto_frac,skin_temp_frac,rcs_geo_pitch,rcs_geo_yaw,rcs_geo_roll
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,311.498056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,2207.812256,0,0,1,1,0.630533,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,311.682544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,2407.654785,0,0,1,1,0.630396,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,311.883732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,2607.421387,0,0,1,1,0.630255,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,312.101612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,2807.187744,0,0,1,1,0.630121,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,312.336184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3007.030518,0,0,1,1,0.629987,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,312.587456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3206.796875,0,0,1,1,0.629857,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,312.855421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3406.639648,0,0,1,1,0.629732,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,313.140085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3606.406006,0,0,1,1,0.629613,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,313.441442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3806.248779,0,0,1,1,0.6295,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,313.759498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4006.015137,0,0,1,1,0.629394,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,314.094246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4205.781738,0,0,1,1,0.629294,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,314.445688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4405.624512,0,0,1,1,0.6292,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,314.813828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4605.390625,0,0,1,1,0.629109,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,315.198661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4805.233398,0,0,1,1,0.629034,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,315.600194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5005,0,0,1,1,0.628954,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,316.018419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5204.842773,0,0,1,1,0.628878,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,316.453344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5404.609375,0,0,1,1,0.628805,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,316.904961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5604.45166,0,0,1,1,0.628734,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,317.373277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5804.218262,0,0,1,1,0.628665,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,317.858286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6003.984863,0,0,1,1,0.628597,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,318.359988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6203.827637,0,0,1,1,0.628529,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,318.878389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6403.59375,0,0,1,1,0.628462,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,319.413483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6603.436523,0,0,1,1,0.628408,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,319.965276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6803.203125,0,0,1,1,0.628331,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,320.533762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7003.045898,0,0,1,1,0.628254,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,321.118947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7202.812012,0,0,1,1,0.628175,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,321.720825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7402.654785,0,0,1,1,0.628093,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,322.339402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7602.421387,0,0,1,1,0.628009,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.65236,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,322.974671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7802.187988,0,0,1,1,0.627922,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.621842,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,323.626634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8002.030273,0,0,1,1,0.627832,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.621842,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,324.295295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8201.796875,0,0,1,1,0.627737,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.621842,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,324.98065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8401.639648,0,0,1,1,0.627638,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.614213,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,325.682703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8601.40625,0,0,1,1,0.627536,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.614213,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,326.40145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8801.249023,0,0,1,1,0.627428,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.614213,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,327.136895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9001.015625,0,0,1,1,0.627316,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.606583,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,327.889033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9200.78125,0,0,1,1,0.627199,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.606583,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,328.657864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9400.624023,0,0,1,1,0.627076,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.576066,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,329.443395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9600.390625,0,0,1,1,0.626949,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.568436,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,330.245618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9800.233398,0,0,1,1,0.626816,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.568436,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,331.06454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.626678,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.560807,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,331.900155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716736,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.626535,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.560807,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,332.73577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.714233,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.626437,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.52266,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,333.571384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.714233,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.62632,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.51503,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,334.406999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.714233,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.626128,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.51503,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,335.242614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.714233,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.625951,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.507401,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,336.078229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.714233,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.625781,,,
0,ASCENT,7,0,1,None,Holding,0,92.58619,407.818445,0,0,0,0,0.000024,1573203.476883,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,336.913844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.714233,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.625615,,,
